,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Global_Score
27423,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_030000.WAV,GRABADOR-SDZG-AM-22,20190622_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 3:00:00,60.00046875,,Recorded at 03:00:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.6V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:04:55-08:00,WAV,WAV,audio/x-wav,0.8991297483
27431,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_042000.WAV,GRABADOR-SDZG-AM-22,20190622_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 4:20:00,60.00046875,,Recorded at 04:20:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.6V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:05:37-08:00,WAV,WAV,audio/x-wav,0.6500706673
27435,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_050000.WAV,GRABADOR-SDZG-AM-22,20190622_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 5:00:00,60.00046875,,Recorded at 05:00:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.6V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:05:57-08:00,WAV,WAV,audio/x-wav,0.5522603989
27441,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_060000.WAV,GRABADOR-SDZG-AM-22,20190622_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 6:00:00,60.00046875,,Recorded at 06:00:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.6V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:06:28-08:00,WAV,WAV,audio/x-wav,0.8269791603
27448,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_071000.WAV,GRABADOR-SDZG-AM-22,20190622_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 7:10:00,60.00046875,,Recorded at 07:10:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.6V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:07:04-08:00,WAV,WAV,audio/x-wav,0.815936923
27454,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_081000.WAV,GRABADOR-SDZG-AM-22,20190622_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 8:10:00,60.00046875,,Recorded at 08:10:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.6V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:07:35-08:00,WAV,WAV,audio/x-wav,0.5499384999
27459,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_090000.WAV,GRABADOR-SDZG-AM-22,20190622_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 9:00:00,60.00046875,,Recorded at 09:00:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:08:01-08:00,WAV,WAV,audio/x-wav,0.8067814112
27467,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_102000.WAV,GRABADOR-SDZG-AM-22,20190622_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 10:20:00,60.00046875,,Recorded at 10:20:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:08:43-08:00,WAV,WAV,audio/x-wav,0.9938941002
27471,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_110000.WAV,GRABADOR-SDZG-AM-22,20190622_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 11:00:00,60.00046875,,Recorded at 11:00:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:09:03-08:00,WAV,WAV,audio/x-wav,0.6136831641
27478,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_121000.WAV,GRABADOR-SDZG-AM-22,20190622_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 12:10:00,60.00046875,,Recorded at 12:10:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:09:39-08:00,WAV,WAV,audio/x-wav,0.7211743593
27491,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_142000.WAV,GRABADOR-SDZG-AM-22,20190622_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 14:20:00,60.00046875,,Recorded at 14:20:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:10:47-08:00,WAV,WAV,audio/x-wav,0.926368475
27495,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_150000.WAV,GRABADOR-SDZG-AM-22,20190622_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 15:00:00,60.00046875,,Recorded at 15:00:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:11:07-08:00,WAV,WAV,audio/x-wav,0.7990732193
27501,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_160000.WAV,GRABADOR-SDZG-AM-22,20190622_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 16:00:00,60.00046875,,Recorded at 16:00:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:11:38-08:00,WAV,WAV,audio/x-wav,0.9654993415
27547,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190622_234000.WAV,GRABADOR-SDZG-AM-22,20190622_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 23:40:00,60.00046875,,Recorded at 23:40:00 22/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.5V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:15:36-08:00,WAV,WAV,audio/x-wav,0.7783542871
27629,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190623_132000.WAV,GRABADOR-SDZG-AM-22,20190623_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-23 13:20:00,60.00046875,,Recorded at 13:20:00 23/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:22:39-08:00,WAV,WAV,audio/x-wav,0.8244581223
27694,AM-22,247AA5015BA446DA,GRABADOR-SDZG-AM-22/20190624_001000.WAV,GRABADOR-SDZG-AM-22,20190624_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-24 0:10:00,60.00046875,,Recorded at 00:10:00 24/06/2019 (UTC) by AudioMoth 247AA5015BA446DA at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446DA,2019:12:10 19:28:15-08:00,WAV,WAV,audio/x-wav,0.8454341888
34883,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190615_160000.WAV,GRABADOR-SDZG-AM-24,20190615_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 16:00:00,60.00046875,,Recorded at 16:00:00 15/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:34:25-08:00,WAV,WAV,audio/x-wav,0.9693733454
34889,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190615_170000.WAV,GRABADOR-SDZG-AM-24,20190615_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 17:00:00,60.00046875,,Recorded at 17:00:00 15/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:34:56-08:00,WAV,WAV,audio/x-wav,0.9897956848
34901,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190615_190000.WAV,GRABADOR-SDZG-AM-24,20190615_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 19:00:00,60.00046875,,Recorded at 19:00:00 15/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:35:58-08:00,WAV,WAV,audio/x-wav,0.7453889847
34910,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190615_203000.WAV,GRABADOR-SDZG-AM-24,20190615_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 20:30:00,60.00046875,,Recorded at 20:30:00 15/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:36:44-08:00,WAV,WAV,audio/x-wav,0.9878306389
34914,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190615_211000.WAV,GRABADOR-SDZG-AM-24,20190615_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 21:10:00,60.00046875,,Recorded at 21:10:00 15/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:37:05-08:00,WAV,WAV,audio/x-wav,0.9878686666
34919,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190615_220000.WAV,GRABADOR-SDZG-AM-24,20190615_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 22:00:00,60.00046875,,Recorded at 22:00:00 15/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:37:30-08:00,WAV,WAV,audio/x-wav,0.6513563991
34926,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190615_231000.WAV,GRABADOR-SDZG-AM-24,20190615_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 23:10:00,60.00046875,,Recorded at 23:10:00 15/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:38:06-08:00,WAV,WAV,audio/x-wav,0.6725927591
34940,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190616_013000.WAV,GRABADOR-SDZG-AM-24,20190616_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 1:30:00,60.00046875,,Recorded at 01:30:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:39:18-08:00,WAV,WAV,audio/x-wav,0.7048339248
34987,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190616_092000.WAV,GRABADOR-SDZG-AM-24,20190616_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 9:20:00,60.00046875,,Recorded at 09:20:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:43:20-08:00,WAV,WAV,audio/x-wav,0.9279547334
34995,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190616_104000.WAV,GRABADOR-SDZG-AM-24,20190616_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 10:40:00,60.00046875,,Recorded at 10:40:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:44:02-08:00,WAV,WAV,audio/x-wav,0.9834896326
34997,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190616_110000.WAV,GRABADOR-SDZG-AM-24,20190616_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 11:00:00,60.00046875,,Recorded at 11:00:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:44:12-08:00,WAV,WAV,audio/x-wav,0.9934430122
35003,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190616_120000.WAV,GRABADOR-SDZG-AM-24,20190616_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 12:00:00,60.00046875,,Recorded at 12:00:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:44:43-08:00,WAV,WAV,audio/x-wav,0.9864792824
35009,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190616_130000.WAV,GRABADOR-SDZG-AM-24,20190616_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 13:00:00,60.00046875,,Recorded at 13:00:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:45:14-08:00,WAV,WAV,audio/x-wav,0.9879664779
35015,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190616_140000.WAV,GRABADOR-SDZG-AM-24,20190616_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 14:00:00,60.00046875,,Recorded at 14:00:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:45:45-08:00,WAV,WAV,audio/x-wav,0.9912088513
35021,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190616_150000.WAV,GRABADOR-SDZG-AM-24,20190616_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 15:00:00,60.00046875,,Recorded at 15:00:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:46:16-08:00,WAV,WAV,audio/x-wav,0.9783799648
35039,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190616_180000.WAV,GRABADOR-SDZG-AM-24,20190616_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 18:00:00,60.00046875,,Recorded at 18:00:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:47:48-08:00,WAV,WAV,audio/x-wav,0.5338458419
35219,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190618_000000.WAV,GRABADOR-SDZG-AM-24,20190618_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-18 0:00:00,60.00046875,,Recorded at 00:00:00 18/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:03:16-08:00,WAV,WAV,audio/x-wav,0.6976655126
35238,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190618_031000.WAV,GRABADOR-SDZG-AM-24,20190618_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-18 3:10:00,60.00046875,,Recorded at 03:10:00 18/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:04:55-08:00,WAV,WAV,audio/x-wav,0.7499165535
35407,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190619_072000.WAV,GRABADOR-SDZG-AM-24,20190619_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-19 7:20:00,60.00046875,,Recorded at 07:20:00 19/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:19:26-08:00,WAV,WAV,audio/x-wav,0.6146549582
35819,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190622_040000.WAV,GRABADOR-SDZG-AM-24,20190622_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 4:00:00,60.00046875,,Recorded at 04:00:00 22/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:54:52-08:00,WAV,WAV,audio/x-wav,0.7617348433
35833,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190622_062000.WAV,GRABADOR-SDZG-AM-24,20190622_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-22 6:20:00,60.00046875,,Recorded at 06:20:00 22/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:56:05-08:00,WAV,WAV,audio/x-wav,0.5977036357
35969,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190623_050000.WAV,GRABADOR-SDZG-AM-24,20190623_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-23 5:00:00,60.00046875,,Recorded at 05:00:00 23/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:07:49-08:00,WAV,WAV,audio/x-wav,0.9054293633
35987,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190623_080000.WAV,GRABADOR-SDZG-AM-24,20190623_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-23 8:00:00,60.00046875,,Recorded at 08:00:00 23/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:09:22-08:00,WAV,WAV,audio/x-wav,0.5585367084
37823,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190706_020000.WAV,GRABADOR-SDZG-AM-24,20190706_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-07-06 2:00:00,60.00046875,,Recorded at 02:00:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:47:41-08:00,WAV,WAV,audio/x-wav,0.7730123401
38657,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190615_212000.WAV,GRABADOR-SDZG-AM-25,20190615_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 21:20:00,60.00046875,,Recorded at 21:20:00 15/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.7V.,AudioMoth 24E144035BA455E9,2019:12:08 15:49:29-08:00,WAV,WAV,audio/x-wav,0.9797353745
38661,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190615_220000.WAV,GRABADOR-SDZG-AM-25,20190615_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-15 22:00:00,60.00046875,,Recorded at 22:00:00 15/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.7V.,AudioMoth 24E144035BA455E9,2019:12:08 15:49:50-08:00,WAV,WAV,audio/x-wav,0.7093263268
38676,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_003000.WAV,GRABADOR-SDZG-AM-25,20190616_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 0:30:00,60.00046875,,Recorded at 00:30:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.7V.,AudioMoth 24E144035BA455E9,2019:12:08 15:51:07-08:00,WAV,WAV,audio/x-wav,0.5611174107
38702,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_045000.WAV,GRABADOR-SDZG-AM-25,20190616_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 4:50:00,60.00046875,,Recorded at 04:50:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.6V.,AudioMoth 24E144035BA455E9,2019:12:08 15:53:21-08:00,WAV,WAV,audio/x-wav,0.6557418108
38741,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_112000.WAV,GRABADOR-SDZG-AM-25,20190616_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 11:20:00,60.00046875,,Recorded at 11:20:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.6V.,AudioMoth 24E144035BA455E9,2019:12:08 15:56:43-08:00,WAV,WAV,audio/x-wav,0.9784239531
38748,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_123000.WAV,GRABADOR-SDZG-AM-25,20190616_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 12:30:00,60.00046875,,Recorded at 12:30:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.6V.,AudioMoth 24E144035BA455E9,2019:12:08 15:57:19-08:00,WAV,WAV,audio/x-wav,0.9845850468
38751,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_130000.WAV,GRABADOR-SDZG-AM-25,20190616_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 13:00:00,60.00046875,,Recorded at 13:00:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.6V.,AudioMoth 24E144035BA455E9,2019:12:08 15:57:34-08:00,WAV,WAV,audio/x-wav,0.9783505201
38762,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_145000.WAV,GRABADOR-SDZG-AM-25,20190616_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 14:50:00,60.00046875,,Recorded at 14:50:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.6V.,AudioMoth 24E144035BA455E9,2019:12:08 15:58:31-08:00,WAV,WAV,audio/x-wav,0.9631614089
38772,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_163000.WAV,GRABADOR-SDZG-AM-25,20190616_163000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 16:30:00,60.00046875,,Recorded at 16:30:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 15:59:23-08:00,WAV,WAV,audio/x-wav,0.989459157
38775,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_170000.WAV,GRABADOR-SDZG-AM-25,20190616_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 17:00:00,60.00046875,,Recorded at 17:00:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 15:59:38-08:00,WAV,WAV,audio/x-wav,0.8144595623
38782,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_181000.WAV,GRABADOR-SDZG-AM-25,20190616_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 18:10:00,60.00046875,,Recorded at 18:10:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:00:15-08:00,WAV,WAV,audio/x-wav,0.9863476157
38794,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_201000.WAV,GRABADOR-SDZG-AM-25,20190616_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-16 20:10:00,60.00046875,,Recorded at 20:10:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:01:17-08:00,WAV,WAV,audio/x-wav,0.8444671631
38833,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_024000.WAV,GRABADOR-SDZG-AM-25,20190617_024000.WAV,46080550,1.0,1.0,384000.0,768000.0,16.0,2019-06-17 2:40:00,60.00071615,,Recorded at 02:40:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:04:38-08:00,WAV,WAV,audio/x-wav,0.8092503548
38860,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_071000.WAV,GRABADOR-SDZG-AM-25,20190617_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-17 7:10:00,60.00046875,,Recorded at 07:10:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:06:58-08:00,WAV,WAV,audio/x-wav,0.7028102279
38868,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_083000.WAV,GRABADOR-SDZG-AM-25,20190617_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-17 8:30:00,60.00046875,,Recorded at 08:30:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:07:39-08:00,WAV,WAV,audio/x-wav,0.6653124094
38879,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_102000.WAV,GRABADOR-SDZG-AM-25,20190617_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-17 10:20:00,60.00046875,,Recorded at 10:20:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:08:36-08:00,WAV,WAV,audio/x-wav,0.9492621422
38907,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_150000.WAV,GRABADOR-SDZG-AM-25,20190617_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,2019-06-17 15:00:00,60.00046875,,Recorded at 15:00:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:11:01-08:00,WAV,WAV,audio/x-wav,0.9846237898
